MetaTest/Average/NumEpisodes,MetaTest/__unnamed_task__/AverageDiscountedReturn,MetaTest/Average/AverageReturn,MetaTest/__unnamed_task__/StdReturn,MetaTest/__unnamed_task__/NumEpisodes,MetaTest/__unnamed_task__/Iteration,MetaTest/Average/MinReturn,MetaTest/__unnamed_task__/MinReturn,MetaTest/__unnamed_task__/TerminationRate,MetaTest/Average/TerminationRate,MetaTest/__unnamed_task__/MaxReturn,MetaTest/__unnamed_task__/AverageReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/StdReturn,MetaTest/Average/Iteration,MetaTest/Average/MaxReturn,TotalEnvSteps
310,198.94276287329376,198.94276287329376,180.51918475255852,310,239,6.274543408427013,6.274543408427013,1.0,1.0,1758.7478140916292,198.94276287329376,198.94276287329376,180.51918475255852,239,1758.7478140916292,2080150
286,252.79601687354554,252.79601687354554,227.13433700796836,286,240,14.20514688663595,14.20514688663595,1.0,1.0,1420.7152915831039,252.79601687354554,252.79601687354554,227.13433700796836,240,1420.7152915831039,2087900
292,222.44199646785523,222.44199646785523,165.23516962554663,292,241,10.349722999709394,10.349722999709394,1.0,1.0,1400.2121240806466,222.44199646785523,222.44199646785523,165.23516962554663,241,1400.2121240806466,2096656
319,191.78423884672904,191.78423884672904,144.42070015251184,319,242,9.54053876793873,9.54053876793873,1.0,1.0,1180.0678543605889,191.78423884672904,191.78423884672904,144.42070015251184,242,1180.0678543605889,2104797
335,182.87375518504484,182.87375518504484,140.3726018197937,335,243,7.460286218970163,7.460286218970163,1.0,1.0,1023.4016720088118,182.87375518504484,182.87375518504484,140.3726018197937,243,1023.4016720088118,2113109
277,262.2911333887376,262.2911333887376,241.99854104488767,277,244,7.942067355032198,7.942067355032198,1.0,1.0,2419.3482567930955,262.2911333887376,262.2911333887376,241.99854104488767,244,2419.3482567930955,2120944
299,218.21235538961133,218.21235538961133,165.53488825607099,299,245,8.129540135852519,8.129540135852519,1.0,1.0,1055.3299628117122,218.21235538961133,218.21235538961133,165.53488825607099,245,1055.3299628117122,2129752
279,235.58114547935602,235.581145479356,157.03877480903358,279,246,18.518546507991744,18.518546507991744,1.0,1.0,1141.0314054024047,235.581145479356,235.58114547935602,157.03877480903358,246,1141.0314054024047,2137295
257,271.35978830529183,271.35978830529183,170.1783034629804,257,247,10.108757451165275,10.108757451165275,1.0,1.0,937.7134973051585,271.35978830529183,271.35978830529183,170.1783034629804,247,937.7134973051585,2146082
237,305.3603262151097,305.36032621510964,220.37780010467011,237,248,15.034021931671159,15.034021931671159,1.0,1.0,1767.0402417299417,305.36032621510964,305.3603262151097,220.37780010467011,248,1767.0402417299417,2153991
223,293.23178406428406,293.23178406428406,256.72558446737827,223,249,17.780338055016152,17.780338055016152,1.0,1.0,2536.0806522124517,293.23178406428406,293.23178406428406,256.72558446737827,249,2536.0806522124517,2161736
266,269.7437117277973,269.74371172779735,184.00414954802693,266,250,6.26821295586965,6.26821295586965,1.0,1.0,1282.6498137258156,269.74371172779735,269.7437117277973,184.00414954802693,250,1282.6498137258156,2169896
329,183.26528724909087,183.26528724909087,120.99823820387046,329,251,2.573884265823251,2.573884265823251,1.0,1.0,929.1873767098788,183.26528724909087,183.26528724909087,120.99823820387046,251,929.1873767098788,2177914
266,249.94577935239002,249.94577935239002,208.80652341016238,266,252,6.086396185647242,6.086396185647242,1.0,1.0,1109.893309748826,249.94577935239002,249.94577935239002,208.80652341016238,252,1109.893309748826,2186283
304,198.50551367794384,198.50551367794384,175.67293255979644,304,253,4.3196746897018325,4.3196746897018325,1.0,1.0,1313.344794897011,198.50551367794384,198.50551367794384,175.67293255979644,253,1313.344794897011,2194705
250,256.40776198258567,256.4077619825857,185.90082493159198,250,254,3.4551097524430596,3.4551097524430596,1.0,1.0,1564.380354225509,256.4077619825857,256.40776198258567,185.90082493159198,254,1564.380354225509,2202944
274,263.89809450499644,263.89809450499644,165.89355236143538,274,255,11.591563745506964,11.591563745506964,1.0,1.0,1237.035031885137,263.89809450499644,263.89809450499644,165.89355236143538,255,1237.035031885137,2211061
244,294.09269072059163,294.09269072059163,197.5243311295136,244,256,4.455584324100709,4.455584324100709,1.0,1.0,1294.0385140656151,294.09269072059163,294.09269072059163,197.5243311295136,256,1294.0385140656151,2218854
279,245.4609331768339,245.4609331768339,170.46066815814038,279,257,15.568928345893314,15.568928345893314,1.0,1.0,1355.7608000713603,245.4609331768339,245.4609331768339,170.46066815814038,257,1355.7608000713603,2226860
229,293.00352044864997,293.00352044864997,206.5922127539589,229,258,10.483274516972564,10.483274516972564,1.0,1.0,1567.3604669284164,293.00352044864997,293.00352044864997,206.5922127539589,258,1567.3604669284164,2235349
290,222.22283788724434,222.22283788724437,199.38935114794845,290,259,12.86670789024409,12.86670789024409,1.0,1.0,1049.667294173052,222.22283788724437,222.22283788724434,199.38935114794845,259,1049.667294173052,2243619
207,339.7115308268196,339.7115308268196,265.32772603035755,207,260,2.411177127640797,2.411177127640797,1.0,1.0,1555.0702902957107,339.7115308268196,339.7115308268196,265.32772603035755,260,1555.0702902957107,2251639
218,320.2683122334093,320.2683122334093,250.05272592001177,218,261,4.621740273969859,4.621740273969859,1.0,1.0,1532.8425276312594,320.2683122334093,320.2683122334093,250.05272592001177,261,1532.8425276312594,2259548
235,293.1454823092342,293.1454823092342,236.32706540247915,235,262,0.33692033041142355,0.33692033041142355,1.0,1.0,1102.8220039435596,293.1454823092342,293.1454823092342,236.32706540247915,262,1102.8220039435596,2267242
216,341.57105484293544,341.5710548429354,249.15948537152943,216,263,-1.0472285941084156,-1.0472285941084156,1.0,1.0,1255.287926029435,341.5710548429354,341.57105484293544,249.15948537152943,263,1255.287926029435,2274985
268,247.34721232279682,247.34721232279682,173.90232239486625,268,264,3.500887715555452,3.500887715555452,1.0,1.0,1559.4636435297152,247.34721232279682,247.34721232279682,173.90232239486625,264,1559.4636435297152,2282605
232,316.39619675947824,316.3961967594782,240.01653684185052,232,265,22.08226374816278,22.08226374816278,1.0,1.0,1366.4699554919102,316.3961967594782,316.39619675947824,240.01653684185052,265,1366.4699554919102,2290552
256,247.02894569418402,247.02894569418405,202.82418277193548,256,266,14.630390788166961,14.630390788166961,1.0,1.0,1209.9178061359676,247.02894569418405,247.02894569418402,202.82418277193548,266,1209.9178061359676,2298552
219,324.3025835873635,324.3025835873635,252.01323987589743,219,267,25.2799318576785,25.2799318576785,1.0,1.0,1807.6918344313394,324.3025835873635,324.3025835873635,252.01323987589743,267,1807.6918344313394,2306405
250,275.9350086938256,275.9350086938256,177.68668373155123,250,268,18.920625965207616,18.920625965207616,1.0,1.0,1507.948498811164,275.9350086938256,275.9350086938256,177.68668373155123,268,1507.948498811164,2313899
230,336.5627854872666,336.5627854872666,276.23232695890096,230,269,-19.071653506540105,-19.071653506540105,1.0,1.0,1842.1695958656899,336.5627854872666,336.5627854872666,276.23232695890096,269,1842.1695958656899,2322206
232,289.31753210510715,289.31753210510715,177.68246370506628,232,270,19.867769959241986,19.867769959241986,1.0,1.0,1107.6011878238382,289.31753210510715,289.31753210510715,177.68246370506628,270,1107.6011878238382,2329889
231,302.9906495713734,302.9906495713734,212.24299607558734,231,271,1.0619096759847846,1.0619096759847846,1.0,1.0,1091.4706604521407,302.9906495713734,302.9906495713734,212.24299607558734,271,1091.4706604521407,2338276
248,250.40187823278544,250.4018782327854,176.9824864637343,248,272,23.18301466035363,23.18301466035363,1.0,1.0,1305.39646968504,250.4018782327854,250.40187823278544,176.9824864637343,272,1305.39646968504,2345950
235,261.5035736214706,261.5035736214706,193.39064945467476,235,273,3.6551857337697884,3.6551857337697884,1.0,1.0,1100.4521559689426,261.5035736214706,261.5035736214706,193.39064945467476,273,1100.4521559689426,2353220
208,345.47357504310065,345.47357504310065,258.99353147184195,208,274,14.517095512014546,14.517095512014546,1.0,1.0,1685.4011445758492,345.47357504310065,345.47357504310065,258.99353147184195,274,1685.4011445758492,2360746
287,220.0477387432551,220.0477387432551,174.3178467675417,287,275,-26.40830633572761,-26.40830633572761,1.0,1.0,1146.7139371547498,220.0477387432551,220.0477387432551,174.3178467675417,275,1146.7139371547498,2368480
219,344.0819684932194,344.0819684932194,308.8387202891544,219,276,13.711299876913959,13.711299876913959,1.0,1.0,1931.2008790528616,344.0819684932194,344.0819684932194,308.8387202891544,276,1931.2008790528616,2375825
276,235.74557418368698,235.74557418368698,185.5947871375702,276,277,21.68381731051856,21.68381731051856,1.0,1.0,1231.208607518741,235.74557418368698,235.74557418368698,185.5947871375702,277,1231.208607518741,2383396
264,262.17214432872214,262.17214432872214,177.68100132188107,264,278,8.525335882415831,8.525335882415831,1.0,1.0,1082.2315787286168,262.17214432872214,262.17214432872214,177.68100132188107,278,1082.2315787286168,2391267
266,267.7149009841613,267.71490098416126,180.26347484798487,266,279,24.464176438587405,24.464176438587405,1.0,1.0,1126.5500647195413,267.71490098416126,267.7149009841613,180.26347484798487,279,1126.5500647195413,2398746
146,579.289987935668,579.289987935668,477.4556328188099,146,280,17.637756111974255,17.637756111974255,1.0,1.0,2113.7403278278043,579.289987935668,579.289987935668,477.4556328188099,280,2113.7403278278043,2406579
188,429.4049714102229,429.40497141022297,339.0454835425082,188,281,22.366248983932582,22.366248983932582,1.0,1.0,2550.8205456290643,429.40497141022297,429.4049714102229,339.0454835425082,281,2550.8205456290643,2414443
194,434.42102639648425,434.42102639648425,289.0495778366492,194,282,43.17049018512036,43.17049018512036,1.0,1.0,1498.297449117789,434.42102639648425,434.42102639648425,289.0495778366492,282,1498.297449117789,2422409
203,373.1256876656843,373.1256876656844,312.61284397880877,203,283,22.065161276851164,22.065161276851164,1.0,1.0,2740.9375501399168,373.1256876656844,373.1256876656843,312.61284397880877,283,2740.9375501399168,2430157
199,385.315669675739,385.3156696757389,301.38903313053413,199,284,35.618609444845035,35.618609444845035,1.0,1.0,2263.5285475582527,385.3156696757389,385.315669675739,301.38903313053413,284,2263.5285475582527,2438128
222,333.7504021844446,333.7504021844446,229.0461326604597,222,285,9.500635931874097,9.500635931874097,1.0,1.0,1517.1326228320588,333.7504021844446,333.7504021844446,229.0461326604597,285,1517.1326228320588,2446307
192,394.3274932265726,394.3274932265726,297.33665052263683,192,286,32.01250187335454,32.01250187335454,1.0,1.0,1927.814561912939,394.3274932265726,394.3274932265726,297.33665052263683,286,1927.814561912939,2453942
235,320.0633220781497,320.0633220781498,239.39053666762445,235,287,11.309727961025024,11.309727961025024,1.0,1.0,1339.2036336684732,320.0633220781498,320.0633220781497,239.39053666762445,287,1339.2036336684732,2462137
248,317.23753589050057,317.23753589050057,265.94604122637304,248,288,24.4066146173531,24.4066146173531,1.0,1.0,2186.1044486304104,317.23753589050057,317.23753589050057,265.94604122637304,288,2186.1044486304104,2469974
246,280.8718118198478,280.87181181984784,195.6952998991278,246,289,24.70743736721991,24.70743736721991,1.0,1.0,1155.8976991873128,280.87181181984784,280.8718118198478,195.6952998991278,289,1155.8976991873128,2477951
251,286.9213839578584,286.9213839578583,248.89907056834278,251,290,6.253705998970104,6.253705998970104,1.0,1.0,1654.802331166552,286.9213839578583,286.9213839578584,248.89907056834278,290,1654.802331166552,2485841
257,273.92941131750416,273.92941131750416,206.48063125434427,257,291,13.530120524896235,13.530120524896235,1.0,1.0,1598.7846406659396,273.92941131750416,273.92941131750416,206.48063125434427,291,1598.7846406659396,2493745
238,293.1191828602365,293.1191828602365,208.81865667503334,238,292,30.682723114468608,30.682723114468608,1.0,1.0,1273.284151177577,293.1191828602365,293.1191828602365,208.81865667503334,292,1273.284151177577,2501290
219,345.8826093049498,345.8826093049498,282.3830790351412,219,293,27.092529912795516,27.092529912795516,1.0,1.0,1743.9771298341475,345.8826093049498,345.8826093049498,282.3830790351412,293,1743.9771298341475,2508537
233,302.22556078948963,302.22556078948963,272.4674227656282,233,294,9.460642161950393,9.460642161950393,1.0,1.0,2173.249077727289,302.22556078948963,302.22556078948963,272.4674227656282,294,2173.249077727289,2516415
287,230.52650930470534,230.5265093047054,147.5097728787319,287,295,10.441629651134122,10.441629651134122,1.0,1.0,960.7315248534036,230.5265093047054,230.52650930470534,147.5097728787319,295,960.7315248534036,2523913
211,338.68527020254555,338.68527020254555,300.9757202768414,211,296,25.978963178193133,25.978963178193133,1.0,1.0,1908.9438880541488,338.68527020254555,338.68527020254555,300.9757202768414,296,1908.9438880541488,2531627
238,302.97008078550454,302.97008078550454,218.39758261007682,238,297,33.51570913848599,33.51570913848599,1.0,1.0,1073.6144000367556,302.97008078550454,302.97008078550454,218.39758261007682,297,1073.6144000367556,2539121
273,252.36934464155084,252.36934464155084,208.3731014373642,273,298,7.836380857364253,7.836380857364253,1.0,1.0,1332.0704170557894,252.36934464155084,252.36934464155084,208.3731014373642,298,1332.0704170557894,2546524
216,348.31641208052304,348.31641208052304,272.2281704384173,216,299,29.194397975171597,29.194397975171597,1.0,1.0,1927.5388163962677,348.31641208052304,348.31641208052304,272.2281704384173,299,1927.5388163962677,2553891
279,249.9440260214043,249.9440260214043,191.06894271803415,279,300,28.856159040189606,28.856159040189606,1.0,1.0,1503.5784034367587,249.9440260214043,249.9440260214043,191.06894271803415,300,1503.5784034367587,2561735
238,306.93785516201,306.93785516201,236.36894055063306,238,301,5.00775580380078,5.00775580380078,1.0,1.0,1195.7281691999162,306.93785516201,306.93785516201,236.36894055063306,301,1195.7281691999162,2569642
263,271.34268986962917,271.34268986962917,222.2458789305859,263,302,24.60088711184717,24.60088711184717,1.0,1.0,1784.8618811507795,271.34268986962917,271.34268986962917,222.2458789305859,302,1784.8618811507795,2577147
266,262.97420249329605,262.97420249329605,208.93222105816903,266,303,11.281568912727707,11.281568912727707,1.0,1.0,1397.575920048675,262.97420249329605,262.97420249329605,208.93222105816903,303,1397.575920048675,2584893
223,329.58376790180887,329.5837679018089,243.0803507468116,223,304,25.131391924573837,25.131391924573837,1.0,1.0,1423.8676753855514,329.5837679018089,329.58376790180887,243.0803507468116,304,1423.8676753855514,2592504
221,323.01437963426173,323.0143796342617,230.80661189285394,221,305,28.46108240118812,28.46108240118812,1.0,1.0,1761.0779961060637,323.0143796342617,323.01437963426173,230.80661189285394,305,1761.0779961060637,2600494
232,293.8507423398756,293.8507423398756,194.49154944162845,232,306,6.511813115428976,6.511813115428976,1.0,1.0,1155.4551390924812,293.8507423398756,293.8507423398756,194.49154944162845,306,1155.4551390924812,2608504
206,396.43901900147864,396.4390190014785,336.86596267284943,206,307,26.48172643790516,26.48172643790516,1.0,1.0,1894.0772155384986,396.4390190014785,396.43901900147864,336.86596267284943,307,1894.0772155384986,2616063
230,325.3620657286868,325.36206572868684,232.4646832606722,230,308,24.609356384489207,24.609356384489207,1.0,1.0,1440.9181750555417,325.36206572868684,325.3620657286868,232.4646832606722,308,1440.9181750555417,2623768
236,326.83422016922265,326.83422016922265,317.38141994381516,236,309,31.182643590925903,31.182643590925903,1.0,1.0,2649.2934603319804,326.83422016922265,326.83422016922265,317.38141994381516,309,2649.2934603319804,2631513
261,275.0536997480701,275.05369974807,244.47234280113878,261,310,24.451035576892508,24.451035576892508,1.0,1.0,1549.892331419387,275.05369974807,275.0536997480701,244.47234280113878,310,1549.892331419387,2639291
261,291.4478433329947,291.4478433329947,236.7638425236449,261,311,33.40690709393609,33.40690709393609,1.0,1.0,1680.3504537150689,291.4478433329947,291.4478433329947,236.7638425236449,311,1680.3504537150689,2647625
237,292.13936276885977,292.13936276885977,271.69278375214344,237,312,14.0401163008675,14.0401163008675,1.0,1.0,2150.4965697844473,292.13936276885977,292.13936276885977,271.69278375214344,312,2150.4965697844473,2655054
271,260.8768437352366,260.8768437352366,208.21402106483933,271,313,22.15799071065497,22.15799071065497,1.0,1.0,1255.8122742801302,260.8768437352366,260.8768437352366,208.21402106483933,313,1255.8122742801302,2662476
256,297.93155855120824,297.9315585512083,303.3604410652627,256,314,9.772189414311613,9.772189414311613,1.0,1.0,1949.6589338079882,297.9315585512083,297.93155855120824,303.3604410652627,314,1949.6589338079882,2670288
224,332.8985271482194,332.8985271482194,293.4778737534648,224,315,19.527650725025257,19.527650725025257,1.0,1.0,1749.8151787365011,332.8985271482194,332.8985271482194,293.4778737534648,315,1749.8151787365011,2677704
195,382.02561670673475,382.02561670673475,301.9679767605063,195,316,82.12575841658719,82.12575841658719,1.0,1.0,1729.6399998148997,382.02561670673475,382.02561670673475,301.9679767605063,316,1729.6399998148997,2685282
234,308.99462352099835,308.9946235209984,248.67313157878053,234,317,2.1108423041228312,2.1108423041228312,1.0,1.0,1528.773749337456,308.9946235209984,308.99462352099835,248.67313157878053,317,1528.773749337456,2693342
252,294.80815298187827,294.80815298187827,284.8695952653193,252,318,31.99769633537367,31.99769633537367,1.0,1.0,2123.545610195689,294.80815298187827,294.80815298187827,284.8695952653193,318,2123.545610195689,2701290
193,422.5735880060069,422.5735880060069,330.534527415107,193,319,5.180812872526511,5.180812872526511,1.0,1.0,1613.7079165721996,422.5735880060069,422.5735880060069,330.534527415107,319,1613.7079165721996,2708916
277,257.0255712314182,257.0255712314182,183.82123599099475,277,320,6.991940764124368,6.991940764124368,1.0,1.0,1198.9942997724545,257.0255712314182,257.0255712314182,183.82123599099475,320,1198.9942997724545,2716438
212,329.0915884906359,329.0915884906359,241.93168807660606,212,321,24.85673554560728,24.85673554560728,1.0,1.0,1551.1179163223223,329.0915884906359,329.0915884906359,241.93168807660606,321,1551.1179163223223,2724288
254,261.31262646639806,261.31262646639806,171.3836911362988,254,322,30.277616921622617,30.277616921622617,1.0,1.0,1077.3198975899375,261.31262646639806,261.31262646639806,171.3836911362988,322,1077.3198975899375,2732503
204,348.16405304095053,348.16405304095053,285.27447384072747,204,323,9.709093273598521,9.709093273598521,1.0,1.0,1575.958768359654,348.16405304095053,348.16405304095053,285.27447384072747,323,1575.958768359654,2740241
240,306.92778850833685,306.9277885083369,212.42110293196555,240,324,22.816314203040506,22.816314203040506,1.0,1.0,1418.138619883874,306.9277885083369,306.92778850833685,212.42110293196555,324,1418.138619883874,2748343
250,287.78073466934995,287.78073466934995,182.45109484146843,250,325,46.24005244840243,46.24005244840243,1.0,1.0,1182.5514436544836,287.78073466934995,287.78073466934995,182.45109484146843,325,1182.5514436544836,2756749
261,288.1212537759173,288.1212537759173,193.50069958098578,261,326,27.205099174690975,27.205099174690975,1.0,1.0,1037.8919706449087,288.1212537759173,288.1212537759173,193.50069958098578,326,1037.8919706449087,2764465
276,249.65058389929501,249.65058389929501,193.94469366676054,276,327,27.528200054119356,27.528200054119356,1.0,1.0,1178.2817469624617,249.65058389929501,249.65058389929501,193.94469366676054,327,1178.2817469624617,2772476
290,247.3161046930639,247.3161046930639,195.57599656505067,290,328,25.788127055658276,25.788127055658276,1.0,1.0,1321.361954204623,247.3161046930639,247.3161046930639,195.57599656505067,328,1321.361954204623,2780075
238,316.24995266129457,316.2499526612945,225.57218596603167,238,329,33.938682877378625,33.938682877378625,1.0,1.0,1431.5978544150096,316.2499526612945,316.24995266129457,225.57218596603167,329,1431.5978544150096,2787650
242,308.6920593128368,308.6920593128368,247.43285168756432,242,330,24.538463157849606,24.538463157849606,1.0,1.0,2161.7358488384943,308.6920593128368,308.6920593128368,247.43285168756432,330,2161.7358488384943,2795552
246,304.62138916302035,304.62138916302035,225.53709290819475,246,331,24.365182743741272,24.365182743741272,1.0,1.0,1722.3331291676618,304.62138916302035,304.62138916302035,225.53709290819475,331,1722.3331291676618,2803210
240,307.97539546620584,307.97539546620584,243.80927661807317,240,332,28.883504947897286,28.883504947897286,1.0,1.0,1707.9620987366845,307.97539546620584,307.97539546620584,243.80927661807317,332,1707.9620987366845,2811530
209,355.09643465840776,355.09643465840776,282.2750907347091,209,333,28.825045721454774,28.825045721454774,1.0,1.0,1801.2690633217262,355.09643465840776,355.09643465840776,282.2750907347091,333,1801.2690633217262,2819477
216,335.4337470047178,335.4337470047177,261.08098534402666,216,334,10.90194263360336,10.90194263360336,1.0,1.0,1681.0238666307891,335.4337470047177,335.4337470047178,261.08098534402666,334,1681.0238666307891,2827489
230,325.02203760188013,325.02203760188013,271.8653786335712,230,335,33.198615540635295,33.198615540635295,1.0,1.0,1512.96892665975,325.02203760188013,325.02203760188013,271.8653786335712,335,1512.96892665975,2835303
229,303.1613304273751,303.1613304273751,203.22406133927097,229,336,20.685462079487372,20.685462079487372,1.0,1.0,1488.8863977547876,303.1613304273751,303.1613304273751,203.22406133927097,336,1488.8863977547876,2843245
245,309.46185556803647,309.46185556803647,226.29139500022356,245,337,18.730463732422177,18.730463732422177,1.0,1.0,1467.321209482436,309.46185556803647,309.46185556803647,226.29139500022356,337,1467.321209482436,2850878
233,336.9860835599692,336.9860835599692,280.57775068277175,233,338,12.036723984009464,12.036723984009464,1.0,1.0,1646.8927672931763,336.9860835599692,336.9860835599692,280.57775068277175,338,1646.8927672931763,2858914
232,332.71518724467273,332.71518724467273,285.4978591999313,232,339,8.929232799734525,8.929232799734525,1.0,1.0,1981.114566922988,332.71518724467273,332.71518724467273,285.4978591999313,339,1981.114566922988,2866842
214,379.45712429434025,379.45712429434025,307.4643173289723,214,340,39.50568427939834,39.50568427939834,1.0,1.0,1700.3996063659715,379.45712429434025,379.45712429434025,307.4643173289723,340,1700.3996063659715,2874794
230,352.9492921945187,352.9492921945187,262.42406079057236,230,341,28.341963813785938,28.341963813785938,1.0,1.0,1504.0960986919622,352.9492921945187,352.9492921945187,262.42406079057236,341,1504.0960986919622,2882712
224,340.48127238327794,340.481272383278,307.49107845662775,224,342,30.915475968704655,30.915475968704655,1.0,1.0,2238.3483936857306,340.481272383278,340.48127238327794,307.49107845662775,342,2238.3483936857306,2890260
247,290.94390717147263,290.94390717147263,226.59532914090798,247,343,22.361078936924983,22.361078936924983,1.0,1.0,1989.0230006258378,290.94390717147263,290.94390717147263,226.59532914090798,343,1989.0230006258378,2898098
212,386.37374146050513,386.37374146050513,348.4901537514334,212,344,35.79293401839788,35.79293401839788,1.0,1.0,2483.4776013687324,386.37374146050513,386.37374146050513,348.4901537514334,344,2483.4776013687324,2905805
230,357.0496564311313,357.0496564311313,303.6684347775219,230,345,32.49220238653249,32.49220238653249,1.0,1.0,1561.8148807497437,357.0496564311313,357.0496564311313,303.6684347775219,345,1561.8148807497437,2913606
217,380.8287399879409,380.828739987941,311.60420880906815,217,346,14.992463434444058,14.992463434444058,1.0,1.0,1674.7851990770394,380.828739987941,380.8287399879409,311.60420880906815,346,1674.7851990770394,2921202
205,406.9510624631783,406.95106246317835,349.02618051681293,205,347,32.52077806776237,32.52077806776237,1.0,1.0,2401.7573554209216,406.95106246317835,406.9510624631783,349.02618051681293,347,2401.7573554209216,2928945
251,302.10309868979044,302.10309868979044,235.57324470601299,251,348,11.80082800273896,11.80082800273896,1.0,1.0,1512.6512245881183,302.10309868979044,302.10309868979044,235.57324470601299,348,1512.6512245881183,2936842
243,307.3421492821984,307.3421492821984,222.2691537042143,243,349,33.437615220583105,33.437615220583105,1.0,1.0,1278.0587387864502,307.3421492821984,307.3421492821984,222.2691537042143,349,1278.0587387864502,2944207
256,272.40171051486357,272.40171051486357,200.77671390802288,256,350,24.20995342532583,24.20995342532583,1.0,1.0,1311.3574862008852,272.40171051486357,272.40171051486357,200.77671390802288,350,1311.3574862008852,2951774
250,292.8188069829768,292.8188069829768,227.8191455414058,250,351,14.306037296135528,14.306037296135528,1.0,1.0,1688.1043494156172,292.8188069829768,292.8188069829768,227.8191455414058,351,1688.1043494156172,2959429
263,295.4201783005095,295.4201783005095,246.22165201069794,263,352,28.49756531893593,28.49756531893593,1.0,1.0,1585.114884724294,295.4201783005095,295.4201783005095,246.22165201069794,352,1585.114884724294,2967063
269,270.3414467334359,270.3414467334359,200.68360254700463,269,353,14.557736129309218,14.557736129309218,1.0,1.0,1164.0959626904462,270.3414467334359,270.3414467334359,200.68360254700463,353,1164.0959626904462,2975311
223,351.5286876089119,351.528687608912,347.2700233081214,223,354,39.87623538125339,39.87623538125339,1.0,1.0,2540.4273192886794,351.528687608912,351.5286876089119,347.2700233081214,354,2540.4273192886794,2983194
242,319.0811891022855,319.0811891022855,273.6095392358033,242,355,33.085283227365586,33.085283227365586,1.0,1.0,1539.414880454376,319.0811891022855,319.0811891022855,273.6095392358033,355,1539.414880454376,2990756
308,222.85576291521056,222.85576291521056,197.99129872629936,308,356,19.172837983273237,19.172837983273237,1.0,1.0,1452.1583160706875,222.85576291521056,222.85576291521056,197.99129872629936,356,1452.1583160706875,2998415
237,314.4992426807518,314.4992426807518,311.2049464950173,237,357,6.989562969379824,6.989562969379824,1.0,1.0,1578.6026879094195,314.4992426807518,314.4992426807518,311.2049464950173,357,1578.6026879094195,3006387
199,432.80243250909706,432.80243250909706,642.1860823750832,199,358,31.478234632744023,31.478234632744023,1.0,1.0,4286.061169351228,432.80243250909706,432.80243250909706,642.1860823750832,358,4286.061169351228,3013834
294,231.17545270406953,231.17545270406953,168.51046944904968,294,359,13.628612087237164,13.628612087237164,1.0,1.0,1589.7606332148541,231.17545270406953,231.17545270406953,168.51046944904968,359,1589.7606332148541,3021478
254,301.7285245217732,301.72852452177324,307.69850773471995,254,360,18.83232595989537,18.83232595989537,1.0,1.0,2159.9928799544437,301.72852452177324,301.7285245217732,307.69850773471995,360,2159.9928799544437,3029749
266,267.48313110739684,267.48313110739684,230.5967668199073,266,361,15.0454956150411,15.0454956150411,1.0,1.0,1562.3034467480963,267.48313110739684,267.48313110739684,230.5967668199073,361,1562.3034467480963,3037432
234,299.14370117016955,299.14370117016955,248.30439093356358,234,362,8.276545002696771,8.276545002696771,1.0,1.0,2039.6278142588435,299.14370117016955,299.14370117016955,248.30439093356358,362,2039.6278142588435,3044960
